timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1546451875198,370,HTTP Request,200,OK,http://www.example.com 1-19,text,true,,1597,116,100,100,370,0,0
1546451874658,913,HTTP Request,200,OK,http://www.example.com 1-9,text,true,,1613,116,100,100,913,0,501
1546451874658,921,HTTP Request,200,OK,http://www.example.com 1-39,text,true,,1608,116,100,100,921,0,506
1546451874661,919,HTTP Request,200,OK,http://www.example.com 1-55,text,true,,1592,116,100,100,919,0,503
1546451875289,332,HTTP Request,200,OK,http://www.example.com 1-6,text,true,,1613,116,100,100,332,0,0
1546451875439,214,HTTP Request,200,OK,http://www.example.com 1-15,text,true,,1613,116,100,100,214,0,0
1546451875441,215,HTTP Request,200,OK,http://www.example.com 1-2,text,true,,1592,116,100,100,215,0,0
1546451875446,210,HTTP Request,200,OK,http://www.example.com 1-73,text,true,,1597,116,100,100,210,0,0
1546451875551,109,HTTP Request,200,OK,http://www.example.com 1-13,text,true,,1613,116,100,100,109,0,0
1546451875452,210,HTTP Request,200,OK,http://www.example.com 1-16,text,true,,1608,116,100,100,210,0,0
1546451875460,203,HTTP Request,200,OK,http://www.example.com 1-72,text,true,,1614,116,100,100,203,0,0
1546451875457,206,HTTP Request,200,OK,http://www.example.com 1-51,text,true,,1597,116,100,100,206,0,0
1546451875297,372,HTTP Request,200,OK,http://www.example.com 1-32,text,true,,1608,116,100,100,372,0,0
1546451875290,379,HTTP Request,200,OK,http://www.example.com 1-41,text,true,,1613,116,100,100,379,0,0
1546451875291,380,HTTP Request,200,OK,http://www.example.com 1-14,text,true,,1614,116,100,100,380,0,0
1546451875293,378,HTTP Request,200,OK,http://www.example.com 1-62,text,true,,1592,116,100,100,378,0,0
1546451875465,208,HTTP Request,200,OK,http://www.example.com 1-52,text,true,,1592,116,100,100,208,0,0
1546451875469,205,HTTP Request,200,OK,http://www.example.com 1-70,text,true,,1613,116,100,100,205,0,0
1546451875297,377,HTTP Request,200,OK,http://www.example.com 1-30,text,true,,1613,116,100,100,377,0,0
1546451875302,373,HTTP Request,200,OK,http://www.example.com 1-10,text,true,,1613,116,100,100,373,0,0
1546451875298,377,HTTP Request,200,OK,http://www.example.com 1-48,text,true,,1592,116,100,100,377,0,0
1546451875470,206,HTTP Request,200,OK,http://www.example.com 1-57,text,true,,1613,116,100,100,206,0,0
1546451875300,376,HTTP Request,200,OK,http://www.example.com 1-47,text,true,,1592,116,100,100,376,0,0
1546451875473,204,HTTP Request,200,OK,http://www.example.com 1-25,text,true,,1608,116,100,100,204,0,0
1546451875311,366,HTTP Request,200,OK,http://www.example.com 1-34,text,true,,1592,116,100,100,366,0,0
1546451875475,202,HTTP Request,200,OK,http://www.example.com 1-7,text,true,,1608,116,100,100,202,0,0
1546451875294,384,HTTP Request,200,OK,http://www.example.com 1-60,text,true,,1597,116,100,100,384,0,0
1546451875320,358,HTTP Request,200,OK,http://www.example.com 1-46,text,true,,1597,116,100,100,358,0,0
1546451875321,358,HTTP Request,200,OK,http://www.example.com 1-23,text,true,,1613,116,100,100,358,0,0
1546451875312,368,HTTP Request,200,OK,http://www.example.com 1-37,text,true,,1592,116,100,100,368,0,0
1546451875499,181,HTTP Request,200,OK,http://www.example.com 1-79,text,true,,1592,116,100,100,181,0,0
1546451875568,114,HTTP Request,200,OK,http://www.example.com 1-19,text,true,,1597,116,100,100,114,0,0
1546451875564,121,HTTP Request,200,OK,http://www.example.com 1-69,text,true,,1592,116,100,100,121,0,0
1546451875505,182,HTTP Request,200,OK,http://www.example.com 1-45,text,true,,1592,116,100,100,182,0,0
1546451875512,177,HTTP Request,200,OK,http://www.example.com 1-33,text,true,,1592,116,100,100,177,0,0
1546451875511,179,HTTP Request,200,OK,http://www.example.com 1-8,text,true,,1614,116,100,100,179,0,0
1546451875513,177,HTTP Request,200,OK,http://www.example.com 1-11,text,true,,1614,116,100,100,177,0,0
1546451875530,166,HTTP Request,200,OK,http://www.example.com 1-82,text,true,,1597,116,100,100,166,0,0
1546451875325,373,HTTP Request,200,OK,http://www.example.com 1-27,text,true,,1614,116,100,100,373,0,0
1546451875320,380,HTTP Request,200,OK,http://www.example.com 1-43,text,true,,1614,116,100,100,380,0,0
1546451875321,379,HTTP Request,200,OK,http://www.example.com 1-81,text,true,,1608,116,100,100,379,0,0
1546451875318,383,HTTP Request,200,OK,http://www.example.com 1-35,text,true,,1614,116,100,100,383,0,0
1546451875539,170,HTTP Request,200,OK,http://www.example.com 1-53,text,true,,1592,116,100,100,170,0,0
1546451875540,173,HTTP Request,200,OK,http://www.example.com 1-36,text,true,,1614,116,100,100,173,0,0
1546451875622,109,HTTP Request,200,OK,http://www.example.com 1-6,text,true,,1608,116,100,100,109,0,0
1546451875571,162,HTTP Request,200,OK,http://www.example.com 1-9,text,true,,1608,116,100,100,162,0,0
1546451875373,363,HTTP Request,200,OK,http://www.example.com 1-67,text,true,,1614,116,100,100,363,0,0
1546451875580,165,HTTP Request,200,OK,http://www.example.com 1-39,text,true,,1592,116,100,100,165,0,0
1546451875580,167,HTTP Request,200,OK,http://www.example.com 1-55,text,true,,1613,116,100,100,167,0,0
1546451875380,375,HTTP Request,200,OK,http://www.example.com 1-56,text,true,,1592,116,100,100,375,0,0
1546451875384,375,HTTP Request,200,OK,http://www.example.com 1-71,text,true,,1592,116,100,100,375,0,0
1546451875392,368,HTTP Request,200,OK,http://www.example.com 1-20,text,true,,1592,116,100,100,368,0,0
1546451875394,367,HTTP Request,200,OK,http://www.example.com 1-29,text,true,,1592,116,100,100,367,0,0
1546451875385,377,HTTP Request,200,OK,http://www.example.com 1-100,text,true,,1608,116,100,100,377,0,0
1546451875398,366,HTTP Request,200,OK,http://www.example.com 1-78,text,true,,1592,116,100,100,366,0,0
1546451875393,371,HTTP Request,200,OK,http://www.example.com 1-64,text,true,,1592,116,100,100,371,0,0
1546451875397,374,HTTP Request,200,OK,http://www.example.com 1-86,text,true,,1614,116,100,100,374,0,0
1546451875407,364,HTTP Request,200,OK,http://www.example.com 1-12,text,true,,1613,116,100,100,364,0,0
1546451875407,366,HTTP Request,200,OK,http://www.example.com 1-87,text,true,,1613,116,100,100,366,0,0
1546451875657,121,HTTP Request,200,OK,http://www.example.com 1-73,text,true,,1592,116,100,100,121,0,0
1546451875657,122,HTTP Request,200,OK,http://www.example.com 1-2,text,true,,1592,116,100,100,122,0,0
1546451875663,116,HTTP Request,200,OK,http://www.example.com 1-72,text,true,,1592,116,100,100,116,0,0
1546451875663,117,HTTP Request,200,OK,http://www.example.com 1-51,text,true,,1592,116,100,100,117,0,0
1546451875661,119,HTTP Request,200,OK,http://www.example.com 1-13,text,true,,1592,116,100,100,119,0,0
1546451875663,117,HTTP Request,200,OK,http://www.example.com 1-16,text,true,,1592,116,100,100,117,0,0
1546451875654,127,HTTP Request,200,OK,http://www.example.com 1-15,text,true,,1592,116,100,100,127,0,0
1546451875410,371,HTTP Request,200,OK,http://www.example.com 1-28,text,true,,1613,116,100,100,371,0,0
1546451875409,373,HTTP Request,200,OK,http://www.example.com 1-83,text,true,,1608,116,100,100,373,0,0
1546451875671,113,HTTP Request,200,OK,http://www.example.com 1-14,text,true,,1608,116,100,100,112,0,0
1546451875669,115,HTTP Request,200,OK,http://www.example.com 1-41,text,true,,1592,116,100,100,115,0,0
1546451875673,111,HTTP Request,200,OK,http://www.example.com 1-52,text,true,,1614,116,100,100,111,0,0
1546451875671,113,HTTP Request,200,OK,http://www.example.com 1-62,text,true,,1592,116,100,100,113,0,0
1546451875669,116,HTTP Request,200,OK,http://www.example.com 1-32,text,true,,1608,116,100,100,116,0,0
1546451875678,109,HTTP Request,200,OK,http://www.example.com 1-7,text,true,,1597,116,100,100,109,0,0
1546451875677,110,HTTP Request,200,OK,http://www.example.com 1-25,text,true,,1592,116,100,100,110,0,0
1546451875677,110,HTTP Request,200,OK,http://www.example.com 1-34,text,true,,1608,116,100,100,110,0,0
1546451875675,112,HTTP Request,200,OK,http://www.example.com 1-48,text,true,,1608,116,100,100,112,0,0
1546451875676,111,HTTP Request,200,OK,http://www.example.com 1-57,text,true,,1592,116,100,100,111,0,0
1546451875674,113,HTTP Request,200,OK,http://www.example.com 1-30,text,true,,1597,116,100,100,113,0,0
1546451875674,114,HTTP Request,200,OK,http://www.example.com 1-70,text,true,,1592,116,100,100,114,0,0
1546451875675,113,HTTP Request,200,OK,http://www.example.com 1-10,text,true,,1592,116,100,100,113,0,0
1546451875676,112,HTTP Request,200,OK,http://www.example.com 1-47,text,true,,1592,116,100,100,112,0,0
1546451875680,111,HTTP Request,200,OK,http://www.example.com 1-79,text,true,,1608,116,100,100,110,0,0
1546451875680,111,HTTP Request,200,OK,http://www.example.com 1-37,text,true,,1592,116,100,100,111,0,0
1546451875682,109,HTTP Request,200,OK,http://www.example.com 1-19,text,true,,1592,116,100,100,109,0,0
1546451875679,114,HTTP Request,200,OK,http://www.example.com 1-23,text,true,,1592,116,100,100,114,0,0
1546451875678,115,HTTP Request,200,OK,http://www.example.com 1-46,text,true,,1597,116,100,100,115,0,0
1546451875685,108,HTTP Request,200,OK,http://www.example.com 1-69,text,true,,1592,116,100,100,108,0,0
1546451875678,116,HTTP Request,200,OK,http://www.example.com 1-60,text,true,,1613,116,100,100,116,0,0
1546451875687,112,HTTP Request,200,OK,http://www.example.com 1-45,text,true,,1592,116,100,100,112,0,0
1546451875689,111,HTTP Request,200,OK,http://www.example.com 1-33,text,true,,1597,116,100,100,111,0,0
1546451875690,110,HTTP Request,200,OK,http://www.example.com 1-8,text,true,,1592,116,100,100,110,0,0
1546451875407,393,HTTP Request,200,OK,http://www.example.com 1-85,text,true,,1608,116,100,100,393,0,0
1546451875690,112,HTTP Request,200,OK,http://www.example.com 1-11,text,true,,1597,116,100,100,112,0,0
1546451875698,106,HTTP Request,200,OK,http://www.example.com 1-27,text,true,,1592,116,100,100,106,0,0
1546451875696,110,HTTP Request,200,OK,http://www.example.com 1-82,text,true,,1614,116,100,100,110,0,0
1546451875700,111,HTTP Request,200,OK,http://www.example.com 1-43,text,true,,1614,116,100,100,111,0,0
1546451875700,112,HTTP Request,200,OK,http://www.example.com 1-81,text,true,,1608,116,100,100,112,0,0
1546451875701,112,HTTP Request,200,OK,http://www.example.com 1-35,text,true,,1597,116,100,100,112,0,0
1546451875709,121,HTTP Request,200,OK,http://www.example.com 1-53,text,true,,1613,116,100,100,121,0,0
1546451875446,390,HTTP Request,200,OK,http://www.example.com 1-98,text,true,,1608,116,100,100,390,0,0
1546451875446,391,HTTP Request,200,OK,http://www.example.com 1-1,text,true,,1592,116,100,100,391,0,0
1546451875457,380,HTTP Request,200,OK,http://www.example.com 1-75,text,true,,1592,116,100,100,380,0,0
1546451875462,375,HTTP Request,200,OK,http://www.example.com 1-18,text,true,,1592,116,100,100,375,0,0
1546451875713,128,HTTP Request,200,OK,http://www.example.com 1-36,text,true,,1614,116,100,100,125,0,0
1546451875736,106,HTTP Request,200,OK,http://www.example.com 1-67,text,true,,1614,116,100,100,106,0,0
1546451875731,111,HTTP Request,200,OK,http://www.example.com 1-6,text,true,,1592,116,100,100,111,0,0
1546451875734,112,HTTP Request,200,OK,http://www.example.com 1-9,text,true,,1592,116,100,100,111,0,0
1546451875747,110,HTTP Request,200,OK,http://www.example.com 1-55,text,true,,1592,116,100,100,110,0,0
1546451875745,115,HTTP Request,200,OK,http://www.example.com 1-39,text,true,,1592,116,100,100,115,0,0
1546451875755,114,HTTP Request,200,OK,http://www.example.com 1-56,text,true,,1614,116,100,100,114,0,0
1546451875764,113,HTTP Request,200,OK,http://www.example.com 1-64,text,true,,1614,116,100,100,113,0,0
1546451875760,118,HTTP Request,200,OK,http://www.example.com 1-20,text,true,,1592,116,100,100,118,0,0
1546451875761,117,HTTP Request,200,OK,http://www.example.com 1-29,text,true,,1614,116,100,100,117,0,0
1546451875764,115,HTTP Request,200,OK,http://www.example.com 1-78,text,true,,1592,116,100,100,115,0,0
1546451875759,120,HTTP Request,200,OK,http://www.example.com 1-71,text,true,,1614,116,100,100,120,0,0
1546451875762,117,HTTP Request,200,OK,http://www.example.com 1-100,text,true,,1592,116,100,100,117,0,0
1546451875771,112,HTTP Request,200,OK,http://www.example.com 1-12,text,true,,1614,116,100,100,111,0,0
1546451875773,113,HTTP Request,200,OK,http://www.example.com 1-87,text,true,,1613,116,100,100,111,0,0
1546451875771,115,HTTP Request,200,OK,http://www.example.com 1-86,text,true,,1592,116,100,100,115,0,0
1546451875778,113,HTTP Request,200,OK,http://www.example.com 1-73,text,true,,1592,116,100,100,112,0,0
1546451875780,111,HTTP Request,200,OK,http://www.example.com 1-72,text,true,,1592,116,100,100,111,0,0
1546451875779,113,HTTP Request,200,OK,http://www.example.com 1-2,text,true,,1597,116,100,100,113,0,0
1546451875781,111,HTTP Request,200,OK,http://www.example.com 1-28,text,true,,1614,116,100,100,111,0,0
1546451875781,112,HTTP Request,200,OK,http://www.example.com 1-15,text,true,,1592,116,100,100,112,0,0
1546451875780,113,HTTP Request,200,OK,http://www.example.com 1-16,text,true,,1592,116,100,100,113,0,0
1546451875780,114,HTTP Request,200,OK,http://www.example.com 1-51,text,true,,1592,116,100,100,114,0,0
1546451875780,114,HTTP Request,200,OK,http://www.example.com 1-13,text,true,,1614,116,100,100,114,0,0
1546451875784,120,HTTP Request,200,OK,http://www.example.com 1-14,text,true,,1613,116,100,100,120,0,0
1546451875785,120,HTTP Request,200,OK,http://www.example.com 1-62,text,true,,1608,116,100,100,120,0,0
1546451875784,121,HTTP Request,200,OK,http://www.example.com 1-52,text,true,,1608,116,100,100,121,0,0
1546451875784,121,HTTP Request,200,OK,http://www.example.com 1-41,text,true,,1592,116,100,100,121,0,0
1546451875787,120,HTTP Request,200,OK,http://www.example.com 1-34,text,true,,1592,116,100,100,120,0,0
1546451875791,116,HTTP Request,200,OK,http://www.example.com 1-79,text,true,,1592,116,100,100,116,0,0
1546451875788,119,HTTP Request,200,OK,http://www.example.com 1-70,text,true,,1592,116,100,100,119,0,0
1546451875787,120,HTTP Request,200,OK,http://www.example.com 1-48,text,true,,1592,116,100,100,120,0,0
1546451875787,120,HTTP Request,200,OK,http://www.example.com 1-7,text,true,,1614,116,100,100,120,0,0
1546451875783,124,HTTP Request,200,OK,http://www.example.com 1-83,text,true,,1592,116,100,100,124,0,0
1546451875788,120,HTTP Request,200,OK,http://www.example.com 1-47,text,true,,1608,116,100,100,120,0,0
1546451875788,120,HTTP Request,200,OK,http://www.example.com 1-30,text,true,,1614,116,100,100,120,0,0
1546451875787,120,HTTP Request,200,OK,http://www.example.com 1-57,text,true,,1597,116,100,100,120,0,0
1546451875788,121,HTTP Request,200,OK,http://www.example.com 1-10,text,true,,1608,116,100,100,121,0,0
1546451875791,118,HTTP Request,200,OK,http://www.example.com 1-37,text,true,,1592,116,100,100,118,0,0
1546451875787,124,HTTP Request,200,OK,http://www.example.com 1-25,text,true,,1592,116,100,100,124,0,0
1546451875794,118,HTTP Request,200,OK,http://www.example.com 1-69,text,true,,1592,116,100,100,118,0,0
1546451875800,112,HTTP Request,200,OK,http://www.example.com 1-33,text,true,,1597,116,100,100,112,0,0
1546451875794,118,HTTP Request,200,OK,http://www.example.com 1-60,text,true,,1592,116,100,100,118,0,0
1546451875793,120,HTTP Request,200,OK,http://www.example.com 1-46,text,true,,1614,116,100,100,119,0,0
1546451875799,114,HTTP Request,200,OK,http://www.example.com 1-45,text,true,,1592,116,100,100,112,0,0
1546451875800,113,HTTP Request,200,OK,http://www.example.com 1-8,text,true,,1613,116,100,100,113,0,0
1546451875791,122,HTTP Request,200,OK,http://www.example.com 1-19,text,true,,1608,116,100,100,122,0,0
1546451875793,120,HTTP Request,200,OK,http://www.example.com 1-23,text,true,,1608,116,100,100,120,0,0
1546451875804,110,HTTP Request,200,OK,http://www.example.com 1-27,text,true,,1608,116,100,100,110,0,0
1546451875802,112,HTTP Request,200,OK,http://www.example.com 1-11,text,true,,1592,116,100,100,112,0,0
