timeStamp,service,type,success,responseTime,bytes
1539542341217,/,GET,1,122.782945633,1270
1539542341217,/,GET,1,122.782945633,1270
1539542341217,/,GET,1,122.782945633,1270
1539542341217,/,GET,1,122.782945633,1270
1539542341285,/,GET,1,137.057065964,1270
1539542341285,/,GET,1,137.057065964,1270
1539542341285,/,GET,1,137.057065964,1270
1539542341285,/,GET,1,137.057065964,1270
1539542341285,/,GET,1,137.057065964,1270
1539542341285,/,GET,1,137.057065964,1270
1539542341285,/,GET,1,137.057065964,1270
1539542341543,/,GET,1,135.995864868,1270
1539542341543,/,GET,1,135.995864868,1270
1539542341543,/,GET,1,135.995864868,1270
1539542341543,/,GET,1,135.995864868,1270
1539542341543,/,GET,1,135.995864868,1270
1539542341543,/,GET,1,135.995864868,1270
1539542341543,/,GET,1,135.995864868,1270
1539542341921,/,GET,1,125.949144363,1270
1539542341921,/,GET,1,125.949144363,1270
1539542341921,/,GET,1,125.949144363,1270
1539542341921,/,GET,1,125.949144363,1270
1539542341921,/,GET,1,125.949144363,1270
1539542341921,/,GET,1,125.949144363,1270
1539542341921,/,GET,1,125.949144363,1270
1539542341921,/,GET,1,125.949144363,1270
1539542342045,/,GET,1,129.279136658,1270
1539542342045,/,GET,1,129.279136658,1270
1539542342045,/,GET,1,129.279136658,1270
1539542342045,/,GET,1,129.279136658,1270
1539542342045,/,GET,1,129.279136658,1270
1539542342045,/,GET,1,129.279136658,1270
1539542342045,/,GET,1,129.279136658,1270
1539542342045,/,GET,1,129.279136658,1270
1539542342137,/,GET,1,562.129974365,1270
1539542342137,/,GET,1,562.129974365,1270
1539542342137,/,GET,1,562.129974365,1270
1539542342137,/,GET,1,562.129974365,1270
1539542342137,/,GET,1,562.129974365,1270
1539542342137,/,GET,1,562.129974365,1270
1539542342137,/,GET,1,562.129974365,1270
1539542342137,/,GET,1,562.129974365,1270
1539542342140,/,GET,1,142.45891571,1270
1539542342140,/,GET,1,142.45891571,1270
1539542342140,/,GET,1,142.45891571,1270
1539542342140,/,GET,1,142.45891571,1270
1539542342140,/,GET,1,142.45891571,1270
1539542342140,/,GET,1,142.45891571,1270
1539542342140,/,GET,1,142.45891571,1270
1539542342140,/,GET,1,142.45891571,1270
1539542342429,/,GET,1,125.905990601,1270
1539542342429,/,GET,1,125.905990601,1270
1539542342429,/,GET,1,125.905990601,1270
1539542342429,/,GET,1,125.905990601,1270
1539542342429,/,GET,1,125.905990601,1270
1539542342429,/,GET,1,125.905990601,1270
1539542342429,/,GET,1,125.905990601,1270
1539542342429,/,GET,1,125.905990601,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343056,/,GET,1,134.819984436,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343085,/,GET,1,509.315013885,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343199,/,GET,1,138.064861298,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343201,/,GET,1,141.534090042,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343248,/,GET,1,135.688066483,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343276,/,GET,1,133.38303566,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343808,/,GET,1,125.566959381,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542343896,/,GET,1,132.269859314,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344113,/,GET,1,536.772012711,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344183,/,GET,1,139.617919922,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542344674,/,GET,1,133.871078491,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345021,/,GET,1,124.493122101,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345036,/,GET,1,123.04186821,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345077,/,GET,1,128.437995911,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345289,/,GET,1,127.562999725,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345312,/,GET,1,138.154983521,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345616,/,GET,1,275.763988495,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345637,/,GET,1,206.847906113,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345841,/,GET,1,127.862215042,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542345976,/,GET,1,134.366989136,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346577,/,GET,1,122.166872025,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346609,/,GET,1,131.874084473,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346788,/,GET,1,122.042894363,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346896,/,GET,1,128.336191177,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542346999,/,GET,1,124.861955643,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347106,/,GET,1,130.686044693,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347148,/,GET,1,124.485015869,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347340,/,GET,1,129.547119141,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347497,/,GET,1,179.372787476,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347565,/,GET,1,137.767791748,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542347896,/,GET,1,139.878988266,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348296,/,GET,1,132.415056229,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348614,/,GET,1,132.635831833,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348631,/,GET,1,124.152898788,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348856,/,GET,1,125.504970551,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348889,/,GET,1,123.718976974,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542348965,/,GET,1,131.582975388,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349218,/,GET,1,126.672029495,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349375,/,GET,1,182.387828827,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349591,/,GET,1,125.426054001,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349759,/,GET,1,125.75006485,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349905,/,GET,1,132.176876068,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349966,/,GET,1,122.268915176,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542349987,/,GET,1,123.396873474,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350117,/,GET,1,122.705936432,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350453,/,GET,1,128.962993622,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350654,/,GET,1,132.327079773,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350828,/,GET,1,122.56193161,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542350895,/,GET,1,137.48717308,1270
1539542351067,/,GET,1,127.48003006,1270
1539542351067,/,GET,1,127.48003006,1270
1539542351067,/,GET,1,127.48003006,1270
1539542351067,/,GET,1,127.48003006,1270
1539542351067,/,GET,1,127.48003006,1270
1539542351067,/,GET,1,127.48003006,1270
1539542351067,/,GET,1,127.48003006,1270
1539542351067,/,GET,1,127.48003006,1270
